Timestamp,Speed
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:36,0.6
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,0.6
07/09/2024 15:20:37,0.6
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,1.2
07/09/2024 15:20:37,1.9
07/09/2024 15:20:37,1.9
07/09/2024 15:20:37,2.5
07/09/2024 15:20:37,1.9
07/09/2024 15:20:37,1.9
07/09/2024 15:20:37,1.9
07/09/2024 15:20:37,2.5
07/09/2024 15:20:37,2.5
07/09/2024 15:20:37,2.5
07/09/2024 15:20:37,2.5
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.7
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,4.3
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.1
07/09/2024 15:20:37,3.7
07/09/2024 15:20:37,3.7
07/09/2024 15:20:37,4.3
07/09/2024 15:20:38,4.3
07/09/2024 15:20:38,4.3
07/09/2024 15:20:38,4.3
07/09/2024 15:20:38,4.9
07/09/2024 15:20:38,4.9
07/09/2024 15:20:38,5.6
07/09/2024 15:20:38,5.6
07/09/2024 15:20:38,4.9
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,5.6
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,6.2
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,7.4
07/09/2024 15:20:38,7.4
07/09/2024 15:20:38,7.4
07/09/2024 15:20:38,7.4
07/09/2024 15:20:38,8.0
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,6.8
07/09/2024 15:20:38,7.4
07/09/2024 15:20:38,8.0
07/09/2024 15:20:38,8.0
07/09/2024 15:20:39,7.4
07/09/2024 15:20:39,8.0
07/09/2024 15:20:39,7.4
07/09/2024 15:20:39,8.0
07/09/2024 15:20:39,8.0
07/09/2024 15:20:39,6.8
07/09/2024 15:20:39,7.4
07/09/2024 15:20:39,7.4
07/09/2024 15:20:39,8.6
07/09/2024 15:20:39,8.6
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,10.5
07/09/2024 15:20:39,8.6
07/09/2024 15:20:39,8.0
07/09/2024 15:20:39,8.0
07/09/2024 15:20:39,9.9
07/09/2024 15:20:39,9.9
07/09/2024 15:20:39,9.3
07/09/2024 15:20:39,8.6
07/09/2024 15:20:39,9.9
07/09/2024 15:20:39,10.5
07/09/2024 15:20:39,11.1
07/09/2024 15:20:39,10.5
07/09/2024 15:20:39,10.5
07/09/2024 15:20:39,11.1
07/09/2024 15:20:39,11.1
07/09/2024 15:20:39,8.0
07/09/2024 15:20:40,9.9
07/09/2024 15:20:40,10.5
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,7.4
07/09/2024 15:20:40,9.3
07/09/2024 15:20:40,10.5
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,11.1
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,11.1
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,13.6
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,13.6
07/09/2024 15:20:40,11.7
07/09/2024 15:20:40,10.5
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,14.2
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,12.4
07/09/2024 15:20:40,13.6
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,13.0
07/09/2024 15:20:40,14.2
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,12.4
07/09/2024 15:20:41,13.6
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,16.7
07/09/2024 15:20:41,14.8
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,14.2
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,16.1
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,13.6
07/09/2024 15:20:41,16.7
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,16.1
07/09/2024 15:20:41,11.7
07/09/2024 15:20:41,15.4
07/09/2024 15:20:41,16.7
07/09/2024 15:20:41,16.7
07/09/2024 15:20:41,16.1
07/09/2024 15:20:41,17.3
07/09/2024 15:20:42,17.9
07/09/2024 15:20:42,13.0
07/09/2024 15:20:42,17.3
07/09/2024 15:20:42,17.3
07/09/2024 15:20:42,17.3
07/09/2024 15:20:42,17.9
07/09/2024 15:20:42,16.7
07/09/2024 15:20:42,16.7
07/09/2024 15:20:42,17.3
07/09/2024 15:20:42,16.7
07/09/2024 15:20:42,16.7
07/09/2024 15:20:42,17.9
07/09/2024 15:20:42,17.3
07/09/2024 15:20:42,17.9
07/09/2024 15:20:42,17.9
