Timestamp,Speed
07/09/2024 15:08:51,0.6
07/09/2024 15:08:51,0.6
07/09/2024 15:08:51,0.6
07/09/2024 15:08:51,0.6
07/09/2024 15:08:51,1.2
07/09/2024 15:08:51,1.2
07/09/2024 15:08:51,1.2
07/09/2024 15:08:51,1.2
07/09/2024 15:08:51,1.2
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.2
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,1.9
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,2.5
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,4.3
07/09/2024 15:08:52,3.1
07/09/2024 15:08:52,3.7
07/09/2024 15:08:53,3.7
07/09/2024 15:08:53,3.1
07/09/2024 15:08:53,3.7
07/09/2024 15:08:53,3.7
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,3.7
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,4.9
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,5.6
07/09/2024 15:08:53,4.3
07/09/2024 15:08:53,5.6
07/09/2024 15:08:53,5.6
07/09/2024 15:08:53,4.9
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,5.6
07/09/2024 15:08:53,5.6
07/09/2024 15:08:53,4.9
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,4.9
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,6.2
07/09/2024 15:08:53,6.8
07/09/2024 15:08:54,6.8
07/09/2024 15:08:54,6.8
07/09/2024 15:08:54,6.8
07/09/2024 15:08:54,6.2
07/09/2024 15:08:54,7.4
07/09/2024 15:08:54,6.2
07/09/2024 15:08:54,6.8
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,7.4
07/09/2024 15:08:54,7.4
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.0
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,9.3
07/09/2024 15:08:54,9.3
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,9.3
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:54,8.6
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,8.6
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,8.6
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,9.9
07/09/2024 15:08:55,10.5
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,5.6
07/09/2024 15:08:55,11.7
07/09/2024 15:08:55,11.1
07/09/2024 15:08:55,10.5
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,12.4
07/09/2024 15:08:55,11.7
07/09/2024 15:08:55,10.5
07/09/2024 15:08:55,10.5
07/09/2024 15:08:55,13.0
07/09/2024 15:08:55,11.7
07/09/2024 15:08:55,13.0
07/09/2024 15:08:55,9.3
07/09/2024 15:08:55,11.1
07/09/2024 15:08:55,11.7
07/09/2024 15:08:55,12.4
07/09/2024 15:08:55,14.2
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,12.4
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.0
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,14.2
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,14.8
07/09/2024 15:08:56,14.8
07/09/2024 15:08:56,14.2
07/09/2024 15:08:56,13.6
07/09/2024 15:08:56,14.8
07/09/2024 15:08:56,14.2
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,13.6
07/09/2024 15:08:57,8.0
07/09/2024 15:08:57,13.6
07/09/2024 15:08:57,16.7
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,12.4
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,12.4
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,15.4
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,13.6
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,15.4
07/09/2024 15:08:57,15.4
07/09/2024 15:08:57,14.2
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,15.4
07/09/2024 15:08:57,14.8
07/09/2024 15:08:57,16.1
07/09/2024 15:08:57,12.4
07/09/2024 15:08:58,16.1
07/09/2024 15:08:58,13.0
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,13.6
07/09/2024 15:08:58,16.1
07/09/2024 15:08:58,13.6
07/09/2024 15:08:58,14.2
07/09/2024 15:08:58,16.1
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,14.2
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,13.6
07/09/2024 15:08:58,11.7
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,12.4
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,15.4
07/09/2024 15:08:58,14.8
07/09/2024 15:08:58,15.4
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,13.0
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,13.6
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,14.2
07/09/2024 15:08:59,14.8
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,16.7
07/09/2024 15:08:59,15.4
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.7
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.7
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:08:59,16.1
07/09/2024 15:09:00,13.0
07/09/2024 15:09:00,15.4
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,15.4
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,15.4
07/09/2024 15:09:00,17.3
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,17.3
07/09/2024 15:09:00,15.4
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.7
07/09/2024 15:09:00,16.1
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.9
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,16.1
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,15.4
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,16.1
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.9
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,16.1
07/09/2024 15:09:01,18.5
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,17.9
07/09/2024 15:09:01,16.1
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.3
07/09/2024 15:09:01,16.7
07/09/2024 15:09:01,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.3
07/09/2024 15:09:02,16.7
07/09/2024 15:09:02,18.5
07/09/2024 15:09:02,16.1
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.3
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,16.7
07/09/2024 15:09:02,17.3
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,18.5
07/09/2024 15:09:02,14.8
07/09/2024 15:09:02,17.3
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,19.8
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,18.5
07/09/2024 15:09:02,17.3
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:02,17.9
07/09/2024 15:09:03,19.2
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,16.7
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,14.8
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,19.2
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,18.5
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,19.2
07/09/2024 15:09:03,17.9
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,17.3
07/09/2024 15:09:03,17.9
